order_id,date,product,category,region,units,price,discount,marketing_spend,revenue,returned,seasonality_index
ORD-120608,2024-04-13,Bluetooth Speaker XS,Electronics,North,2,45.0,0.0,23.95,90.0,0,0.9
ORD-120619,2024-04-13,LED Desk Lamp,Electronics,West,4,27.5,0.0,26.66,110.0,0,0.9
ORD-120606,2024-04-13,Leather Wallet Classic,Accessories,North,5,22.5,0.0,37.83,112.5,0,0.9
ORD-120609,2024-04-13,Sunglasses UV400,Accessories,Central,5,16.19,0.1,10.85,80.95,0,0.9
ORD-120597,2024-04-13,Ceramic Knife Set,Home & Kitchen,North,1,34.99,0.0,38.17,34.99,0,0.9
ORD-120604,2024-04-13,Running Shoes Flex,Sports & Fitness,Central,5,59.99,0.0,28.39,299.95,0,0.9
ORD-120615,2024-04-13,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,20.49,59.98,0,0.9
ORD-120598,2024-04-13,Leather Wallet Classic,Accessories,Central,5,21.38,0.05,27.6,106.9,0,0.9
ORD-120611,2024-04-13,Leather Wallet Classic,Accessories,South,4,22.5,0.0,23.58,90.0,0,0.9
ORD-120607,2024-04-13,Leather Wallet Classic,Accessories,East,3,18.0,0.2,25.83,54.0,0,0.9
ORD-120596,2024-04-13,Leather Wallet Classic,Accessories,Central,5,22.5,0.0,22.11,112.5,0,0.9
ORD-120602,2024-04-13,Phone Case Armor,Electronics,North,4,11.04,0.15,27.55,44.16,0,0.9
ORD-120616,2024-04-13,Insulated Steel Bottle,Home & Kitchen,Central,2,19.99,0.0,16.98,39.98,0,0.9
ORD-120599,2024-04-13,Running Shoes Flex,Sports & Fitness,North,4,53.99,0.1,26.89,215.96,0,0.9
ORD-120603,2024-04-13,Phone Case Armor,Electronics,West,4,12.34,0.05,14.27,49.36,0,0.9
ORD-120600,2024-04-13,Yoga Mat Pro,Sports & Fitness,North,2,24.99,0.0,13.29,49.98,0,0.9
ORD-120618,2024-04-13,Insulated Steel Bottle,Home & Kitchen,North,4,15.99,0.2,28.9,63.96,0,0.9
ORD-120614,2024-04-13,Running Shoes Flex,Sports & Fitness,North,1,59.99,0.0,17.44,59.99,0,0.9
ORD-120613,2024-04-13,Sunglasses UV400,Accessories,East,5,14.39,0.2,16.06,71.95,0,0.9
ORD-120601,2024-04-13,Wireless Earbuds Pro,Electronics,East,5,39.99,0.0,10.1,199.95,0,0.9
ORD-120612,2024-04-13,Phone Case Armor,Electronics,East,5,12.99,0.0,25.49,64.95,0,0.9
ORD-120617,2024-04-13,Ceramic Knife Set,Home & Kitchen,East,2,34.99,0.0,9.57,69.98,0,0.9
ORD-120631,2024-04-14,Ceramic Knife Set,Home & Kitchen,West,5,34.99,0.0,24.62,174.95,0,0.9
ORD-120626,2024-04-14,Backpack Urban,Accessories,West,1,42.0,0.0,12.62,42.0,0,0.9
ORD-120621,2024-04-14,Running Shoes Flex,Sports & Fitness,Central,1,59.99,0.0,27.34,59.99,0,0.9
ORD-120638,2024-04-14,Sunglasses UV400,Accessories,West,5,17.99,0.0,38.02,89.95,0,0.9
ORD-120624,2024-04-14,Yoga Mat Pro,Sports & Fitness,West,5,24.99,0.0,17.56,124.95,0,0.9
ORD-120634,2024-04-14,Sunglasses UV400,Accessories,North,5,17.09,0.05,23.47,85.45,0,0.9
ORD-120633,2024-04-14,Leather Wallet Classic,Accessories,South,1,22.5,0.0,39.77,22.5,0,0.9
ORD-120629,2024-04-14,Aroma Diffuser Mini,Home & Kitchen,East,5,29.99,0.0,9.3,149.95,0,0.9
ORD-120630,2024-04-14,Sunglasses UV400,Accessories,Central,5,17.99,0.0,19.31,89.95,0,0.9
ORD-120625,2024-04-14,Phone Case Armor,Electronics,North,3,11.04,0.15,13.75,33.12,0,0.9
ORD-120627,2024-04-14,Leather Wallet Classic,Accessories,North,4,22.5,0.0,3.98,90.0,0,0.9
ORD-120622,2024-04-14,Running Shoes Flex,Sports & Fitness,South,5,53.99,0.1,20.75,269.95,0,0.9
ORD-120637,2024-04-14,Insulated Steel Bottle,Home & Kitchen,Central,4,18.99,0.05,36.83,75.96,0,0.9
ORD-120636,2024-04-14,Aroma Diffuser Mini,Home & Kitchen,North,2,29.99,0.0,25.65,59.98,0,0.9
ORD-120635,2024-04-14,Wireless Earbuds Pro,Electronics,South,4,35.99,0.1,5.13,143.96,0,0.9
ORD-120628,2024-04-14,Bluetooth Speaker XS,Electronics,Central,4,45.0,0.0,4.97,180.0,0,0.9
ORD-120620,2024-04-14,Running Shoes Flex,Sports & Fitness,South,3,59.99,0.0,31.99,179.97,0,0.9
ORD-120632,2024-04-14,Bluetooth Speaker XS,Electronics,North,2,45.0,0.0,13.62,90.0,0,0.9
ORD-120639,2024-04-14,Leather Wallet Classic,Accessories,Central,2,19.12,0.15,20.66,38.24,0,0.9
ORD-120623,2024-04-14,Ceramic Knife Set,Home & Kitchen,South,2,33.24,0.05,34.4,66.48,0,0.9
ORD-120647,2024-04-15,Backpack Urban,Accessories,Central,3,42.0,0.0,25.84,126.0,0,0.9
ORD-120645,2024-04-15,Wireless Earbuds Pro,Electronics,Central,2,35.99,0.1,14.17,71.98,0,0.9
ORD-120640,2024-04-15,Insulated Steel Bottle,Home & Kitchen,North,1,19.99,0.0,19.45,19.99,0,0.9
ORD-120648,2024-04-15,LED Desk Lamp,Electronics,East,4,27.5,0.0,26.52,110.0,0,0.9
ORD-120643,2024-04-15,Aroma Diffuser Mini,Home & Kitchen,East,5,29.99,0.0,21.73,149.95,0,0.9
ORD-120646,2024-04-15,Wireless Earbuds Pro,Electronics,North,5,39.99,0.0,28.71,199.95,0,0.9
ORD-120641,2024-04-15,Ceramic Knife Set,Home & Kitchen,South,1,34.99,0.0,13.82,34.99,0,0.9
ORD-120642,2024-04-15,Aroma Diffuser Mini,Home & Kitchen,West,1,29.99,0.0,37.73,29.99,0,0.9
ORD-120644,2024-04-15,Leather Wallet Classic,Accessories,Central,1,22.5,0.0,36.4,22.5,0,0.9
ORD-120653,2024-04-16,Sunglasses UV400,Accessories,East,4,17.09,0.05,26.55,68.36,0,0.9
ORD-120657,2024-04-16,Bluetooth Speaker XS,Electronics,Central,4,38.25,0.15,18.4,153.0,0,0.9
ORD-120660,2024-04-16,Yoga Mat Pro,Sports & Fitness,East,1,24.99,0.0,15.49,24.99,0,0.9
ORD-120649,2024-04-16,Ceramic Knife Set,Home & Kitchen,South,3,31.49,0.1,5.03,94.47,0,0.9
ORD-120652,2024-04-16,Yoga Mat Pro,Sports & Fitness,North,2,24.99,0.0,39.29,49.98,0,0.9
ORD-120659,2024-04-16,Sunglasses UV400,Accessories,South,1,17.99,0.0,14.53,17.99,0,0.9
ORD-120655,2024-04-16,Yoga Mat Pro,Sports & Fitness,South,5,24.99,0.0,29.38,124.95,0,0.9
ORD-120650,2024-04-16,Wireless Earbuds Pro,Electronics,North,2,39.99,0.0,34.2,79.98,0,0.9
ORD-120654,2024-04-16,Leather Wallet Classic,Accessories,East,1,21.38,0.05,11.51,21.38,0,0.9
ORD-120651,2024-04-16,Insulated Steel Bottle,Home & Kitchen,North,3,19.99,0.0,0.8,59.97,0,0.9
ORD-120656,2024-04-16,Aroma Diffuser Mini,Home & Kitchen,East,3,29.99,0.0,17.66,89.97,0,0.9
ORD-120658,2024-04-16,Bluetooth Speaker XS,Electronics,Central,4,45.0,0.0,7.27,180.0,0,0.9
ORD-120663,2024-04-17,Wireless Earbuds Pro,Electronics,North,3,35.99,0.1,34.27,107.97,0,0.9
ORD-120661,2024-04-17,Sunglasses UV400,Accessories,West,5,17.99,0.0,6.85,89.95,0,0.9
ORD-120673,2024-04-17,Running Shoes Flex,Sports & Fitness,East,5,59.99,0.0,39.04,299.95,0,0.9
ORD-120668,2024-04-17,LED Desk Lamp,Electronics,West,3,23.38,0.15,33.4,70.14,0,0.9
ORD-120665,2024-04-17,Yoga Mat Pro,Sports & Fitness,South,5,24.99,0.0,6.19,124.95,0,0.9
ORD-120662,2024-04-17,Yoga Mat Pro,Sports & Fitness,South,5,19.99,0.2,11.16,99.95,0,0.9
ORD-120671,2024-04-17,Running Shoes Flex,Sports & Fitness,South,4,53.99,0.1,11.16,215.96,0,0.9
ORD-120664,2024-04-17,Backpack Urban,Accessories,East,3,35.7,0.15,31.47,107.1,0,0.9
ORD-120666,2024-04-17,Bluetooth Speaker XS,Electronics,Central,3,45.0,0.0,31.41,135.0,0,0.9
ORD-120667,2024-04-17,Phone Case Armor,Electronics,Central,5,12.99,0.0,20.1,64.95,0,0.9
ORD-120674,2024-04-17,Ceramic Knife Set,Home & Kitchen,West,4,34.99,0.0,30.51,139.96,0,0.9
ORD-120672,2024-04-17,LED Desk Lamp,Electronics,West,5,27.5,0.0,8.56,137.5,0,0.9
ORD-120669,2024-04-17,Aroma Diffuser Mini,Home & Kitchen,West,1,29.99,0.0,7.73,29.99,0,0.9
ORD-120670,2024-04-17,Backpack Urban,Accessories,West,5,42.0,0.0,4.82,210.0,0,0.9
ORD-120676,2024-04-18,Insulated Steel Bottle,Home & Kitchen,North,1,19.99,0.0,31.24,19.99,0,0.9
ORD-120691,2024-04-18,Yoga Mat Pro,Sports & Fitness,North,1,24.99,0.0,34.25,24.99,0,0.9
ORD-120692,2024-04-18,Yoga Mat Pro,Sports & Fitness,Central,3,24.99,0.0,36.26,74.97,0,0.9
ORD-120689,2024-04-18,Ceramic Knife Set,Home & Kitchen,West,3,34.99,0.0,33.87,104.97,0,0.9
ORD-120677,2024-04-18,Yoga Mat Pro,Sports & Fitness,West,3,24.99,0.0,35.79,74.97,0,0.9
ORD-120683,2024-04-18,Phone Case Armor,Electronics,North,3,12.99,0.0,7.85,38.97,0,0.9
ORD-120681,2024-04-18,Backpack Urban,Accessories,East,3,42.0,0.0,18.4,126.0,0,0.9
ORD-120688,2024-04-18,Insulated Steel Bottle,Home & Kitchen,North,4,19.99,0.0,34.8,79.96,0,0.9
ORD-120678,2024-04-18,Insulated Steel Bottle,Home & Kitchen,South,5,19.99,0.0,13.03,99.95,0,0.9
ORD-120675,2024-04-18,Ceramic Knife Set,Home & Kitchen,North,5,31.49,0.1,23.81,157.45,0,0.9
ORD-120680,2024-04-18,Sunglasses UV400,Accessories,South,3,17.99,0.0,0.32,53.97,0,0.9
ORD-120690,2024-04-18,Yoga Mat Pro,Sports & Fitness,West,2,24.99,0.0,29.8,49.98,0,0.9
ORD-120687,2024-04-18,Bluetooth Speaker XS,Electronics,Central,5,40.5,0.1,8.13,202.5,0,0.9
ORD-120684,2024-04-18,Phone Case Armor,Electronics,Central,5,11.69,0.1,21.79,58.45,0,0.9
ORD-120682,2024-04-18,Wireless Earbuds Pro,Electronics,West,3,39.99,0.0,20.78,119.97,0,0.9
ORD-120686,2024-04-18,Backpack Urban,Accessories,East,2,42.0,0.0,19.89,84.0,0,0.9
ORD-120679,2024-04-18,Ceramic Knife Set,Home & Kitchen,West,1,33.24,0.05,38.46,33.24,0,0.9
ORD-120685,2024-04-18,Backpack Urban,Accessories,Central,4,37.8,0.1,16.95,151.2,0,0.9
ORD-120694,2024-04-19,Leather Wallet Classic,Accessories,North,5,19.12,0.15,36.01,95.6,0,0.9
ORD-120700,2024-04-19,Leather Wallet Classic,Accessories,East,1,22.5,0.0,17.52,22.5,0,0.9
ORD-120695,2024-04-19,Wireless Earbuds Pro,Electronics,Central,4,39.99,0.0,11.07,159.96,0,0.9
ORD-120702,2024-04-19,LED Desk Lamp,Electronics,West,2,27.5,0.0,26.48,55.0,0,0.9
ORD-120697,2024-04-19,Wireless Earbuds Pro,Electronics,Central,4,31.99,0.2,19.45,127.96,0,0.9
ORD-120696,2024-04-19,Leather Wallet Classic,Accessories,North,5,22.5,0.0,2.99,112.5,0,0.9
ORD-120699,2024-04-19,Aroma Diffuser Mini,Home & Kitchen,South,3,25.49,0.15,33.33,76.47,0,0.9
ORD-120693,2024-04-19,Ceramic Knife Set,Home & Kitchen,West,1,34.99,0.0,6.01,34.99,0,0.9
ORD-120698,2024-04-19,Ceramic Knife Set,Home & Kitchen,South,1,34.99,0.0,12.13,34.99,0,0.9
ORD-120701,2024-04-19,Wireless Earbuds Pro,Electronics,South,3,39.99,0.0,32.36,119.97,0,0.9
ORD-120718,2024-04-20,Aroma Diffuser Mini,Home & Kitchen,West,1,29.99,0.0,28.47,29.99,0,0.9
ORD-120714,2024-04-20,Leather Wallet Classic,Accessories,West,4,22.5,0.0,2.77,90.0,0,0.9
ORD-120720,2024-04-20,Backpack Urban,Accessories,East,2,42.0,0.0,38.86,84.0,0,0.9
ORD-120709,2024-04-20,Sunglasses UV400,Accessories,South,4,17.99,0.0,1.35,71.96,0,0.9
ORD-120724,2024-04-20,Wireless Earbuds Pro,Electronics,North,4,39.99,0.0,17.35,159.96,0,0.9
ORD-120716,2024-04-20,Insulated Steel Bottle,Home & Kitchen,South,1,19.99,0.0,15.57,19.99,0,0.9
ORD-120711,2024-04-20,Leather Wallet Classic,Accessories,East,5,22.5,0.0,25.36,112.5,0,0.9
ORD-120707,2024-04-20,LED Desk Lamp,Electronics,Central,1,23.38,0.15,17.22,23.38,0,0.9
ORD-120715,2024-04-20,Running Shoes Flex,Sports & Fitness,West,4,59.99,0.0,31.51,239.96,0,0.9
ORD-120706,2024-04-20,Sunglasses UV400,Accessories,East,2,17.99,0.0,20.45,35.98,0,0.9
ORD-120705,2024-04-20,Ceramic Knife Set,Home & Kitchen,South,5,34.99,0.0,34.26,174.95,0,0.9
ORD-120712,2024-04-20,Running Shoes Flex,Sports & Fitness,Central,3,59.99,0.0,19.09,179.97,0,0.9
ORD-120710,2024-04-20,Running Shoes Flex,Sports & Fitness,East,2,-5.0,0.05,3.81,113.98,0,0.9
ORD-120717,2024-04-20,Wireless Earbuds Pro,Electronics,North,2,33.99,0.15,39.94,67.98,0,0.9
ORD-120722,2024-04-20,Yoga Mat Pro,Sports & Fitness,Central,1,21.24,0.15,1.54,21.24,0,0.9
ORD-120708,2024-04-20,Wireless Earbuds Pro,Electronics,East,2,31.99,0.2,32.4,63.98,0,0.9
ORD-120713,2024-04-20,Insulated Steel Bottle,Home & Kitchen,East,3,18.99,0.05,5.88,56.97,0,0.9
ORD-120723,2024-04-20,Phone Case Armor,Electronics,South,4,12.99,0.0,31.78,51.96,0,0.9
ORD-120704,2024-04-20,LED Desk Lamp,Electronics,Central,5,27.5,0.0,12.24,137.5,0,0.9
ORD-120721,2024-04-20,Yoga Mat Pro,Sports & Fitness,North,4,24.99,0.0,37.12,99.96,0,0.9
ORD-120719,2024-04-20,Leather Wallet Classic,Accessories,East,2,19.12,0.15,9.87,38.24,0,0.9
ORD-120703,2024-04-20,Yoga Mat Pro,Sports & Fitness,West,1,24.99,0.0,0.4,24.99,0,0.9
ORD-120732,2024-04-21,Yoga Mat Pro,Sports & Fitness,East,5,24.99,0.0,20.67,124.95,0,0.9
ORD-120728,2024-04-21,Phone Case Armor,Electronics,North,5,12.99,0.0,11.09,64.95,0,0.9
ORD-120727,2024-04-21,Aroma Diffuser Mini,Home & Kitchen,West,5,26.99,0.1,13.54,134.95,0,0.9
ORD-120731,2024-04-21,Leather Wallet Classic,Accessories,East,2,22.5,0.0,19.32,45.0,0,0.9
ORD-120738,2024-04-21,Backpack Urban,Accessories,North,1,42.0,0.0,36.09,42.0,0,0.9
ORD-120736,2024-04-21,Sunglasses UV400,Accessories,West,5,15.29,0.15,3.89,76.45,0,0.9
ORD-120741,2024-04-21,LED Desk Lamp,Electronics,South,2,27.5,0.0,25.81,55.0,0,0.9
ORD-120737,2024-04-21,LED Desk Lamp,Electronics,East,1,27.5,0.0,18.3,27.5,0,0.9
ORD-120740,2024-04-21,Ceramic Knife Set,Home & Kitchen,North,3,34.99,0.0,12.87,104.97,0,0.9
ORD-120734,2024-04-21,Running Shoes Flex,Sports & Fitness,West,3,59.99,0.0,38.41,179.97,0,0.9
ORD-120735,2024-04-21,LED Desk Lamp,Electronics,North,3,27.5,0.0,15.95,82.5,0,0.9
ORD-120742,2024-04-21,Yoga Mat Pro,Sports & Fitness,East,5,22.49,0.1,2.36,112.45,0,0.9
ORD-120725,2024-04-21,Phone Case Armor,Electronics,North,5,12.99,0.0,5.88,64.95,0,0.9
ORD-120730,2024-04-21,Ceramic Knife Set,Home & Kitchen,East,4,34.99,0.0,4.07,139.96,0,0.9
ORD-120729,2024-04-21,Ceramic Knife Set,Home & Kitchen,North,2,34.99,0.0,13.86,69.98,0,0.9
ORD-120726,2024-04-21,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,0.67,59.98,0,0.9
ORD-120739,2024-04-21,Ceramic Knife Set,Home & Kitchen,East,4,,0.0,20.02,139.96,0,0.9
ORD-120733,2024-04-21,Backpack Urban,Accessories,South,5,42.0,0.0,28.95,210.0,0,0.9
ORD-120750,2024-04-22,Yoga Mat Pro,Sports & Fitness,Central,1,24.99,0.0,33.6,24.99,0,0.9
ORD-120753,2024-04-22,Leather Wallet Classic,Accessories,Central,1,19.12,0.15,4.12,19.12,0,0.9
ORD-120751,2024-04-22,Aroma Diffuser Mini,Home & Kitchen,East,2,29.99,0.0,20.06,59.98,0,0.9
ORD-120756,2024-04-22,Ceramic Knife Set,Home & Kitchen,South,3,34.99,0.0,18.72,104.97,0,0.9
ORD-120747,2024-04-22,Aroma Diffuser Mini,Home & Kitchen,West,5,29.99,0.0,33.0,149.95,0,0.9
ORD-120754,2024-04-22,Yoga Mat Pro,Sports & Fitness,West,2,24.99,0.0,26.23,49.98,0,0.9
ORD-120745,2024-04-22,Bluetooth Speaker XS,Electronics,North,5,45.0,0.0,5.33,225.0,0,0.9
ORD-120755,2024-04-22,Ceramic Knife Set,Home & Kitchen,North,4,27.99,0.2,33.31,111.96,0,0.9
ORD-120748,2024-04-22,Ceramic Knife Set,Home & Kitchen,Central,2,34.99,0.0,35.55,69.98,0,0.9
ORD-120743,2024-04-22,Wireless Earbuds Pro,Electronics,North,3,39.99,0.0,7.48,119.97,0,0.9
ORD-120752,2024-04-22,Bluetooth Speaker XS,Electronics,West,5,45.0,0.0,38.75,225.0,0,0.9
ORD-120749,2024-04-22,Backpack Urban,Accessories,West,2,39.9,0.05,18.93,79.8,0,0.9
ORD-120746,2024-04-22,Insulated Steel Bottle,Home & Kitchen,South,2,17.99,0.1,16.21,35.98,0,0.9
ORD-120744,2024-04-22,Ceramic Knife Set,Home & Kitchen,East,4,34.99,0.0,16.06,139.96,0,0.9
ORD-120757,2024-04-22,Sunglasses UV400,Accessories,West,4,17.99,0.0,37.63,71.96,0,0.9
ORD-120764,2024-04-23,Ceramic Knife Set,Home & Kitchen,South,3,34.99,0.0,26.94,104.97,0,0.9
ORD-120758,2024-04-23,Sunglasses UV400,Accessories,North,4,,0.05,20.02,68.36,0,0.9
ORD-120759,2024-04-23,Wireless Earbuds Pro,Electronics,West,5,39.99,0.0,17.38,199.95,0,0.9
ORD-120766,2024-04-23,Leather Wallet Classic,Accessories,Central,2,22.5,0.0,13.01,45.0,0,0.9
ORD-120765,2024-04-23,Backpack Urban,Accessories,General,4,,0.0,20.02,142.8,0,0.9
ORD-120760,2024-04-23,Sunglasses UV400,Accessories,West,2,17.99,0.0,30.46,35.98,0,0.9
ORD-120761,2024-04-23,Ceramic Knife Set,Home & Kitchen,West,1,34.99,0.0,14.59,34.99,0,0.9
ORD-120763,2024-04-23,Yoga Mat Pro,Sports & Fitness,South,2,24.99,0.0,37.88,49.98,0,0.9
ORD-120762,2024-04-23,Wireless Earbuds Pro,Electronics,North,3,31.99,0.2,33.08,95.97,0,0.9
ORD-120769,2024-04-24,LED Desk Lamp,Electronics,East,1,24.75,0.1,38.17,24.75,0,0.9
ORD-120778,2024-04-24,Phone Case Armor,Electronics,North,4,12.99,0.0,8.83,51.96,0,0.9
ORD-120767,2024-04-24,Backpack Urban,Accessories,West,3,42.0,0.0,30.93,126.0,0,0.9
ORD-120779,2024-04-24,Wireless Earbuds Pro,Electronics,North,1,39.99,0.0,38.01,199.95,0,0.9
ORD-120770,2024-04-24,Leather Wallet Classic,Accessories,North,3,21.38,0.05,4.31,64.14,0,0.9
ORD-120772,2024-04-24,LED Desk Lamp,Electronics,North,1,27.5,0.0,29.61,27.5,0,0.9
ORD-120771,2024-04-24,Sunglasses UV400,Accessories,North,2,17.99,0.0,9.43,35.98,0,0.9
ORD-120782,2024-04-24,Insulated Steel Bottle,Home & Kitchen,North,4,18.99,0.05,3.49,75.96,0,0.9
ORD-120776,2024-04-24,Phone Case Armor,Electronics,Central,5,12.99,0.0,1.73,64.95,0,0.9
ORD-120780,2024-04-24,Bluetooth Speaker XS,Electronics,East,3,45.0,0.0,1.47,135.0,0,0.9
ORD-120777,2024-04-24,Ceramic Knife Set,Home & Kitchen,South,5,34.99,0.0,12.77,174.95,0,0.9
ORD-120781,2024-04-24,Running Shoes Flex,Sports & Fitness,Central,1,59.99,0.0,26.11,59.99,0,0.9
ORD-120774,2024-04-24,Yoga Mat Pro,Sports & Fitness,East,3,24.99,0.0,18.92,74.97,0,0.9
ORD-120775,2024-04-24,Backpack Urban,Accessories,West,2,42.0,0.0,29.18,84.0,0,0.9
ORD-120773,2024-04-24,Wireless Earbuds Pro,Electronics,South,2,39.99,0.0,3.84,79.98,0,0.9
ORD-120768,2024-04-24,Yoga Mat Pro,Sports & Fitness,West,2,24.99,0.0,2.68,49.98,0,0.9
ORD-120791,2024-04-25,Insulated Steel Bottle,Home & Kitchen,West,5,19.99,0.0,15.52,99.95,0,0.9
ORD-120788,2024-04-25,Sunglasses UV400,Accessories,West,2,17.99,0.0,21.14,35.98,0,0.9
ORD-120792,2024-04-25,Wireless Earbuds Pro,Electronics,Central,5,39.99,0.0,9.67,199.95,0,0.9
ORD-120789,2024-04-25,Sunglasses UV400,Accessories,East,4,17.09,0.05,22.66,68.36,0,0.9
ORD-120785,2024-04-25,Backpack Urban,Accessories,West,5,37.8,0.1,3.2,189.0,0,0.9
ORD-120787,2024-04-25,Sunglasses UV400,Accessories,Central,2,17.99,0.0,31.49,35.98,0,0.9
ORD-120783,2024-04-25,LED Desk Lamp,Electronics,South,2,27.5,0.0,20.96,55.0,0,0.9
ORD-120786,2024-04-25,Yoga Mat Pro,Sports & Fitness,Central,4,24.99,0.0,3.25,99.96,0,0.9
ORD-120790,2024-04-25,Insulated Steel Bottle,Home & Kitchen,East,3,19.99,0.0,35.0,59.97,0,0.9
ORD-120794,2024-04-25,Yoga Mat Pro,Sports & Fitness,West,3,24.99,0.0,37.49,74.97,0,0.9
ORD-120784,2024-04-25,Running Shoes Flex,Sports & Fitness,Central,4,59.99,0.0,4.99,239.96,0,0.9
ORD-120793,2024-04-25,Insulated Steel Bottle,Home & Kitchen,East,3,19.99,0.0,9.58,59.97,0,0.9
ORD-120802,2024-04-26,Insulated Steel Bottle,Home & Kitchen,South,3,19.99,0.0,8.45,59.97,0,0.9
ORD-120807,2024-04-26,Running Shoes Flex,Sports & Fitness,Central,3,59.99,0.0,6.12,179.97,0,0.9
ORD-120809,2024-04-26,Wireless Earbuds Pro,Electronics,South,1,39.99,0.0,5.93,39.99,0,0.9
ORD-120806,2024-04-26,Ceramic Knife Set,Home & Kitchen,South,1,34.99,0.0,33.62,34.99,0,0.9
ORD-120797,2024-04-26,Bluetooth Speaker XS,Electronics,South,4,45.0,0.0,18.8,180.0,0,0.9
ORD-120804,2024-04-26,Yoga Mat Pro,Sports & Fitness,Central,4,24.99,0.0,26.56,99.96,0,0.9
ORD-120800,2024-04-26,Ceramic Knife Set,Home & Kitchen,West,5,34.99,0.0,23.84,174.95,0,0.9
ORD-120801,2024-04-26,Running Shoes Flex,Sports & Fitness,East,2,56.99,0.05,0.8,113.98,0,0.9
ORD-120805,2024-04-26,Backpack Urban,Accessories,West,1,42.0,0.0,30.0,42.0,0,0.9
ORD-120803,2024-04-26,Wireless Earbuds Pro,Electronics,East,2,39.99,0.0,17.24,79.98,0,0.9
ORD-120799,2024-04-26,Insulated Steel Bottle,Home & Kitchen,West,3,19.99,0.0,26.56,59.97,0,0.9
ORD-120808,2024-04-26,Insulated Steel Bottle,Home & Kitchen,South,5,18.99,0.05,19.01,94.95,0,0.9
ORD-120798,2024-04-26,LED Desk Lamp,Electronics,East,5,27.5,0.0,4.79,137.5,0,0.9
ORD-120796,2024-04-26,Yoga Mat Pro,Sports & Fitness,South,3,23.74,0.05,5.48,71.22,0,0.9
ORD-120795,2024-04-26,Running Shoes Flex,Sports & Fitness,North,5,59.99,0.0,9.61,299.95,0,0.9
ORD-120811,2024-04-27,Ceramic Knife Set,Home & Kitchen,Central,5,34.99,0.0,32.44,174.95,0,0.9
ORD-120821,2024-04-27,Aroma Diffuser Mini,Home & Kitchen,North,1,29.99,0.0,3.19,29.99,0,0.9
ORD-120814,2024-04-27,Sunglasses UV400,Accessories,West,1,17.99,0.0,11.26,17.99,0,0.9
ORD-120825,2024-04-27,Running Shoes Flex,Sports & Fitness,West,5,59.99,0.0,39.65,299.95,0,0.9
ORD-120815,2024-04-27,Phone Case Armor,Electronics,East,5,12.99,0.0,1.19,64.95,0,0.9
ORD-120819,2024-04-27,Bluetooth Speaker XS,Electronics,West,5,45.0,0.0,16.76,225.0,0,0.9
ORD-120810,2024-04-27,Running Shoes Flex,Sports & Fitness,Central,5,59.99,0.0,13.66,299.95,0,0.9
ORD-120824,2024-04-27,Running Shoes Flex,Sports & Fitness,Central,2,50.99,0.15,8.42,101.98,0,0.9
ORD-120816,2024-04-27,Running Shoes Flex,Sports & Fitness,Central,2,56.99,0.05,1.45,113.98,0,0.9
ORD-120820,2024-04-27,Sunglasses UV400,Accessories,East,1,17.99,0.0,17.18,17.99,0,0.9
ORD-120818,2024-04-27,Ceramic Knife Set,Home & Kitchen,East,2,33.24,0.05,22.93,66.48,0,0.9
ORD-120813,2024-04-27,LED Desk Lamp,Electronics,West,2,24.75,0.1,27.43,49.5,0,0.9
ORD-120822,2024-04-27,Wireless Earbuds Pro,Electronics,South,1,39.99,0.0,6.88,39.99,0,0.9
ORD-120823,2024-04-27,Yoga Mat Pro,Sports & Fitness,Central,2,24.99,0.0,30.76,49.98,0,0.9
ORD-120812,2024-04-27,Yoga Mat Pro,Sports & Fitness,East,3,24.99,0.0,14.81,74.97,0,0.9
ORD-120817,2024-04-27,Running Shoes Flex,Sports & Fitness,South,1,59.99,0.0,20.69,59.99,0,0.9
ORD-120834,2024-04-28,Backpack Urban,Accessories,South,4,42.0,0.0,10.23,168.0,0,0.9
ORD-120833,2024-04-28,Sunglasses UV400,Accessories,West,3,17.99,0.0,29.47,53.97,0,0.9
ORD-120836,2024-04-28,Running Shoes Flex,Sports & Fitness,East,4,53.99,0.1,31.79,215.96,0,0.9
ORD-120841,2024-04-28,Ceramic Knife Set,Home & Kitchen,North,1,31.49,0.1,25.9,31.49,0,0.9
ORD-120832,2024-04-28,Sunglasses UV400,Accessories,Central,5,17.09,0.05,15.27,85.45,0,0.9
ORD-120829,2024-04-28,Insulated Steel Bottle,Home & Kitchen,North,3,19.99,0.0,28.45,59.97,0,0.9
ORD-120830,2024-04-28,Phone Case Armor,Electronics,Central,5,11.69,0.1,4.83,58.45,0,0.9
ORD-120828,2024-04-28,LED Desk Lamp,Electronics,Central,3,27.5,0.0,2.98,82.5,0,0.9
ORD-120839,2024-04-28,Bluetooth Speaker XS,Electronics,West,3,42.75,0.05,13.03,128.25,0,0.9
ORD-120837,2024-04-28,Aroma Diffuser Mini,Home & Kitchen,South,3,28.49,0.05,20.05,85.47,0,0.9
ORD-120826,2024-04-28,Yoga Mat Pro,Sports & Fitness,North,2,24.99,0.0,4.37,49.98,0,0.9
ORD-120831,2024-04-28,Ceramic Knife Set,Home & Kitchen,East,4,31.49,0.1,34.17,125.96,0,0.9
